def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
True,
!def(NO_CONSOLE),
def(RISCOS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
!def(RISCOS),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(PROTO),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(WSDEBUG),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
