def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(PROTO),
def(FEAT_BEVAL),
True,
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
