def(NBDEBUG),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_CLIPBOARD),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(INET_SOCKETS),
def(DEBUG),
def(__BORLANDC__),
def(LESSTIF_VERSION),
True,
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
