def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(INET_SOCKETS),
True,
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_BEVAL),
def(PROTO),
!def(NO_CONSOLE),
