def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
True,
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(__BORLANDC__),
def(DEBUG),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
