def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
def(DEBUG),
def(MAIN),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(INET_SOCKETS),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(WIN32),
def(__MINT__),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_TERMGUICOLORS),
