def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(__MINT__),
def(PROTO),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(MAIN),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
!def(FEAT_PROFILE),
def(DEBUG),
