def(NBDEBUG),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(PROTO),
def(FEAT_BEVAL),
True,
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_PROFILE),
def(DEBUG),
def(MAIN),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(INET_SOCKETS),
def(WIN32),
def(FEAT_JOB_CHANNEL),
