def(FEAT_TERMRESPONSE),
def(MAIN),
!def(FEAT_PROFILE),
True,
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL_GUI),
def(WSDEBUG_TRACE),
def(WIN32),
def(FEAT_TOOLBAR),
def(__MINT__),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(_WIN32),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
