def(FEAT_TERMRESPONSE),
True,
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(MAIN),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
