def(INET_SOCKETS),
!def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(DEBUG),
def(PROTO),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
!def(FEAT_EMACS_TAGS),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(WSDEBUG),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
True,
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(FEAT_EMACS_TAGS),
def(__BORLANDC__),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
