def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(DEBUG),
def(WSDEBUG),
def(_WIN32),
True,
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
