def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(WIN32),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_GUI),
True,
def(FEAT_SUN_WORKSHOP),
def(MAIN),
def(FEAT_PROFILE),
def(DEBUG),
def(JUMPLIST_ROTATE),
