def(NBDEBUG),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
True,
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_FKMAP),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
