def(INET_SOCKETS),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(PROTO),
def(FEAT_CLIPBOARD),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(FEAT_GUI_W32),
True,
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
