def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(PROTO),
def(WSDEBUG),
def(__BORLANDC__),
!def(PROTO),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
True,
def(WSDEBUG_TRACE),
def(DEBUG),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
