def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(DEBUG),
def(WIN32),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(FEAT_JOB_CHANNEL),
True,
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(WSDEBUG),
