def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(NBDEBUG),
