def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(FEAT_GUI),
def(MAIN),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WIN32),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
True,
!def(INET_SOCKETS),
def(__MINT__),
