def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
True,
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_FKMAP),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(NBDEBUG),
