def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(PROTO),
True,
def(FEAT_GUI),
def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
