def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(_WIN32),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(WIN32),
def(DEBUG),
def(MAIN),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
def(WSDEBUG),
def(WSDEBUG_TRACE),
