def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(PROTO),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
