def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
