def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(DEBUG),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(PROTO),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
True,
