def(NBDEBUG),
True,
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_CLIPBOARD),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(FEAT_EMACS_TAGS),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(FEAT_TOOLBAR),
def(DEBUG),
