def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
True,
def(_WIN32),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(DEBUG),
def(MAIN),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
