def(NBDEBUG),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(PROTO),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(DEBUG),
def(__BORLANDC__),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_FKMAP),
True,
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_CLIPBOARD),
!def(PROTO),
def(FEAT_RIGHTLEFT),
