def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
True,
def(FEAT_GUI),
!def(FEAT_GUI_W32),
