def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
!def(RISCOS),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(FEAT_MBYTE),
def(DEBUG),
!def(PROTO),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(FEAT_BEVAL),
!def(EBCDIC),
def(WSDEBUG_SENSE),
def(RISCOS),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(EBCDIC),
!def(FEAT_GUI_GTK),
