def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(MAIN),
!def(INET_SOCKETS),
def(__MINT__),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(PROTO),
def(NBDEBUG),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL_GUI),
def(WIN32),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(FEAT_GUI_W32),
True,
def(DEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
