def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
True,
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(PROTO),
!def(INET_SOCKETS),
def(INET_SOCKETS),
