def(FEAT_GUI),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(WSDEBUG),
def(FEAT_BEVAL),
def(NBDEBUG),
def(PROTO),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
