def(FEAT_GUI),
def(__BORLANDC__),
!def(FEAT_BEVAL),
True,
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(NBDEBUG),
def(PROTO),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(PROTO),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
