def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
!def(EBCDIC),
def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(EBCDIC),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_MBYTE),
!def(RISCOS),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(RISCOS),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
True,
