def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(NBDEBUG),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI),
True,
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
