def(NBDEBUG),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_GUI),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(DEBUG),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
True,
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(PROTO),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
