def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
True,
def(INET_SOCKETS),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(DEBUG),
!def(PROTO),
