def(INET_SOCKETS),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_TOOLBAR),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
True,
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
