def(FEAT_TOOLBAR),
def(UNIX),
def(FEAT_FKMAP),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL_GUI),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
!def(UNIX),
def(FEAT_PROFILE),
def(FEAT_FLOAT),
!def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(_WIN32),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_RIGHTLEFT),
True,
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
