def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(MAIN),
def(PROTO),
def(_WIN32),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(NBDEBUG),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_SENSE),
True,
def(INET_SOCKETS),
def(FEAT_MBYTE),
