def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(PROTO),
!def(EBCDIC),
def(NBDEBUG),
def(RISCOS),
def(__BORLANDC__),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
!def(FEAT_RIGHTLEFT),
def(EBCDIC),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(DEBUG),
True,
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(RISCOS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(HAVE_GETTIMEOFDAY),
def(INET_SOCKETS),
def(FEAT_FKMAP),
