def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(LESSTIF_VERSION),
def(__BORLANDC__),
True,
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(PROTO),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
