def(WSDEBUG_TRACE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
True,
!def(PROTO),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
