def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
!def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
!def(RISCOS),
def(WSDEBUG),
def(PROTO),
def(RISCOS),
!def(PROTO),
def(__BORLANDC__),
True,
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
