def(WSDEBUG),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(NBDEBUG),
True,
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(PROTO),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_GUI_GTK),
