def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(WIN32),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(PROTO),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(DEBUG),
