def(WSDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
!def(PROTO),
def(DEBUG),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(NBDEBUG),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
True,
