def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_FLOAT),
!def(UNIX),
def(WIN32),
def(DEBUG),
def(_WIN32),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(UNIX),
def(FEAT_RIGHTLEFT),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
def(FEAT_BEVAL_GUI),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
True,
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
