def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
True,
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(WSDEBUG),
def(INET_SOCKETS),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(_WIN32),
