def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(NBDEBUG),
def(FEAT_GUI),
def(__MINT__),
def(_WIN32),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
True,
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
