def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(FEAT_FLOAT),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(WIN32),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(UNIX),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(NBDEBUG),
def(WSDEBUG_SENSE),
!def(UNIX),
True,
