def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(MAIN),
def(JUMPLIST_ROTATE),
True,
def(__MINT__),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(PROTO),
def(_WIN32),
def(FEAT_GUI),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
