def(FEAT_GUI),
True,
!def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(DEBUG),
!def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(WSDEBUG),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
