def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_TRACE)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(UNIX),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_SENSE)),
!def(UNIX),
def(DEBUG),
!def(INET_SOCKETS),
def(WSDEBUG),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(ABORT_ON_INTERNAL_ERROR),
def(PROTO),
def(NBDEBUG),
def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
True,
def(_WIN32),
def(__MINT__),
!def(FEAT_BEVAL_GUI),
def(MAIN),
!def(FEAT_GUI_W32),
