def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(WIN32),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
True,
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(__MINT__),
def(WSDEBUG),
