def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
True,
!def(FEAT_EMACS_TAGS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(__BORLANDC__),
!def(PROTO),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_EMACS_TAGS),
def(NBDEBUG),
