(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(_WIN32),
def(__MINT__),
True,
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
def(MAIN),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(UNIX),
def(FEAT_FLOAT),
!def(INET_SOCKETS),
!def(UNIX),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(FEAT_FKMAP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(WSDEBUG),
