!def(FEAT_GUI_W32),
def(_WIN32),
def(INET_SOCKETS),
def(DEBUG),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_FLOAT),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_GUI_W32),
def(WSDEBUG),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(WIN32),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
