def(FEAT_TERMRESPONSE),
True,
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
def(_WIN32),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(__MINT__),
def(WIN32),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(DEBUG),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
