def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(FEAT_BEVAL),
True,
!def(INET_SOCKETS),
def(NBDEBUG),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(WSDEBUG),
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(MAIN),
!def(FEAT_GUI_GTK),
