def(PROTO),
True,
def(EBCDIC),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(RISCOS),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(FEAT_MBYTE),
def(__BORLANDC__),
!def(EBCDIC),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(DEBUG),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(RISCOS),
def(FEAT_SUN_WORKSHOP),
