def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(NBDEBUG),
def(FEAT_GUI),
!def(FEAT_EMACS_TAGS),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_EMACS_TAGS),
def(__BORLANDC__),
True,
!def(PROTO),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
