def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_RIGHTLEFT),
def(DEBUG),
def(NBDEBUG),
True,
def(PROTO),
def(WSDEBUG),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
